Sales,Month,AgeInMonths,ProfileInMonths,Subscribed,NumPrevOrders,AvgSpend,POSR,OPR,Online,Discount,ShippingOption,Shipping,Country,Platform,Payment,DayOfWeek,Ad_1,Ad_2,Ad_3,SocialMedia
552.07,March,498,20,Weekly,10,289.47,3.8,0.99,17,0,Standard,Free,England,iOS,EFT,Saturday,No,Yes,No,None
586.92,June,422,30,None,34,243.89,4.3,0.66,67,0,Express,Free,Egypt,Computer,PayPal,Tuesday,Yes,Yes,No,Twitter
564.96,June,506,5,None,10,390.24,1.4,0.95,71,0,Standard,Free,South Africa,Computer,EFT,Friday,Yes,No,Yes,Facebook
803.82,May,343,23,None,23,174.69,7.1,0.72,25,0,Standard,Paid,China,iOS,Account Credit,Monday,No,Yes,Yes,None
572.52,May,400,9,None,6,269.55,4,0.58,38,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,No,No,Yes,None
603.88,June,501,0,None,0,0,7.3,0,88,0,Express,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,No,Instagram
495.39,January,456,26,None,26,287.56,0.1,0.99,58,0,Express,Paid,Netherlands,Computer,Credit Card,Friday,No,No,No,None
525.37,December,475,44,Monthly,58,441.35,5,0.57,39,0,Express,Paid,England,Computer,Credit Card,Friday,Yes,Yes,No,Twitter
543.77,December,453,22,None,22,269.92,1,0.57,53,0,Express,Paid,South Africa,iOS,EFT,Saturday,Yes,No,Yes,Twitter
616,June,498,34,None,29,179.94,4.5,0.81,36,0,Premium,Paid,South Africa,iOS,Credit Card,Sunday,No,Yes,Yes,None
624.6,October,409,26,None,28,304.65,3.7,0.82,62,0,Standard,Paid,South Africa,Computer,EFT,Friday,No,No,Yes,None
843.88,November,556,45,Daily,45,285.86,6.4,0.72,27,0,Express,Paid,India,Computer,EFT,Saturday,No,No,Yes,None
1598.87,May,575,0,None,0,0,5.1,0,62,0,Premium,Paid,Egypt,Computer,Credit Card,Sunday,No,Yes,No,None
591.69,February,429,43,None,59,190.05,5.1,0.66,42,0,Express,Free,India,iOS,EFT,Wednesday,Yes,No,No,Facebook
454.52,February,461,34,None,30,182.57,4.1,0.65,33,0,Premium,Paid,India,Computer,Credit Card,Monday,No,No,Yes,None
749.13,June,515,49,Monthly,49,520.02,5.6,0.94,32,0,Premium,Paid,Italy,Computer,Credit Card,Friday,No,Yes,No,None
708.26,October,408,26,Monthly,29,422.94,4.3,0.5,41,0,Premium,Paid,Netherlands,Android,Credit Card,Friday,No,Yes,No,None
661.07,May,533,43,None,53,324.32,4.3,0.74,68,0,Express,Paid,Germany,Computer,PayPal,Saturday,Yes,Yes,No,Instagram
575.06,August,463,43,None,46,309.26,7.6,0.59,23,0,Premium,Paid,Kenya,Computer,Credit Card,Tuesday,No,No,Yes,None
629.23,November,389,7,None,12,249.72,7.4,0.83,46,0,Express,Paid,India,Android,Account Credit,Wednesday,No,Yes,No,None
672.53,March,389,24,Monthly,34,382.59,4.3,0.92,34,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,Yes,Yes,Yes,Instagram
493.16,May,402,18,None,11,612.66,7.2,0.73,47,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
671.1,March,354,40,None,28,276.21,6.1,0.81,42,0,Standard,Paid,Germany,Computer,Credit Card,Tuesday,No,Yes,Yes,None
1125.35,March,563,0,None,0,0,0.2,0,48,0,Premium,Paid,South Africa,Computer,Credit Card,Thursday,No,No,Yes,None
543.55,October,476,35,None,25,251.55,7.7,0.77,50,0,Premium,Paid,Brazil,Computer,EFT,Saturday,No,No,Yes,None
701.42,March,419,32,None,34,226.5,7.8,0.72,57,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,No,None
623.11,September,519,40,None,28,220.18,6.3,0.59,61,0,Standard,Paid,Germany,Computer,EFT,Monday,No,Yes,No,None
809.71,May,503,0,None,0,0,5.8,0,54,0,Express,Paid,Italy,iOS,Credit Card,Sunday,No,Yes,No,None
641.33,October,364,4,Weekly,12,245.6,3.9,0.82,49,0,Express,Paid,Japan,Android,Credit Card,Wednesday,Yes,No,No,Facebook
766.02,June,520,22,None,24,183.56,3.4,0.63,47,0,Premium,Paid,South Africa,Computer,Account Credit,Tuesday,Yes,No,No,Instagram
487.6,July,460,37,None,30,357.61,3.6,0.99,41,0,Standard,Paid,Netherlands,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
535.58,June,380,20,None,10,243.84,7.1,0.57,45,0,Express,Paid,Egypt,Computer,Credit Card,Saturday,Yes,No,Yes,Twitter
622.27,August,396,46,Monthly,67,243.44,5.2,0.66,28,0,Premium,Paid,South Africa,Android,Account Credit,Sunday,No,No,Yes,None
631.54,April,537,5,None,12,216.94,6.2,0.58,45,0,Express,Paid,Japan,Computer,EFT,Sunday,Yes,Yes,No,Twitter
464.86,July,462,73,None,52,294.61,2.6,0.52,35,0,Express,Free,India,Computer,Credit Card,Saturday,No,No,Yes,None
589.19,July,474,50,Monthly,46,160.56,4.8,0.57,49,0,Express,Paid,Ireland,Android,Credit Card,Friday,No,Yes,No,None
594.33,December,422,31,None,28,343.1,4.9,0.86,41,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,Yes,Yes,None
469.6,September,479,21,None,24,257.87,5.5,0.66,49,0,Standard,Free,South Africa,Computer,Credit Card,Sunday,No,Yes,No,None
657.84,August,488,16,None,5,411.01,2.6,0.65,52,0,Premium,Paid,South Africa,Computer,Credit Card,Saturday,Yes,No,Yes,Instagram
749.14,December,367,32,Weekly,30,156.32,2.1,0.91,27,0,Standard,Paid,Italy,iOS,EFT,Wednesday,No,No,Yes,None
1509.29,January,573,0,None,0,0,7.2,0,59,44,Premium,Paid,England,Android,Credit Card,Thursday,No,Yes,Yes,None
755.59,September,517,42,Monthly,43,170.35,4.7,0.69,38,0,Premium,Paid,England,Computer,PayPal,Friday,No,Yes,No,None
617.75,November,457,16,None,11,241.86,7.1,0.81,65,0,Standard,Paid,Japan,iOS,Credit Card,Saturday,No,Yes,No,None
606.02,May,345,40,Monthly,21,264.89,3.9,0.77,41,0,Express,Paid,Egypt,Computer,Account Credit,Saturday,No,No,No,None
524.27,April,490,56,None,58,235.2,3.1,0.63,57,34,Standard,Paid,Egypt,Computer,Credit Card,Sunday,No,No,No,None
701.13,January,393,58,Daily,48,262.04,7.9,0.74,84,0,Standard,Paid,South Africa,Computer,EFT,Sunday,Yes,Yes,No,Facebook
519.48,March,403,34,None,26,210.08,3.4,0.61,38,0,Premium,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,No,None
781.98,July,386,36,None,27,159.22,5.9,0.63,60,0,Premium,Paid,South Africa,Computer,Account Credit,Saturday,Yes,Yes,No,Instagram
490.72,March,443,28,None,23,198.82,3.3,0.95,55,31,Standard,Paid,South Africa,Computer,Credit Card,Wednesday,Yes,No,Yes,Facebook
692.15,September,489,60,None,62,402.75,6.8,0.59,43,0,Express,Paid,Japan,Computer,Credit Card,Saturday,No,Yes,Yes,None
507.01,July,451,4,None,12,414.2,3.7,0.72,47,0,Express,Paid,England,Computer,EFT,Friday,Yes,No,Yes,Facebook
705,June,458,49,Daily,58,143.52,7.9,0.79,40,17,Standard,Paid,Belgium,Computer,Credit Card,Monday,Yes,Yes,No,Facebook
495.84,November,491,46,None,53,257.93,3.3,0.52,63,35,Standard,Paid,South Africa,Computer,EFT,Friday,Yes,No,Yes,Instagram
1138.96,February,300,12,None,10,157.28,5.7,0.69,95,22,Standard,Paid,South Africa,Computer,EFT,Sunday,No,Yes,No,None
524.09,July,427,16,None,9,265.01,6.4,1,70,0,Express,Paid,Ireland,Computer,EFT,Wednesday,No,Yes,No,None
1022.77,July,550,0,None,0,0,6.4,0,55,42,Premium,Paid,Belgium,Computer,Credit Card,Monday,No,Yes,Yes,None
477.71,January,444,33,None,25,218.04,1.4,0.57,70,38,Premium,Paid,China,Computer,Credit Card,Saturday,No,No,Yes,None
479.6,October,453,36,Weekly,23,335.37,2.2,0.72,91,0,Express,Paid,England,Computer,Credit Card,Thursday,No,Yes,Yes,None
486.24,April,420,43,Weekly,31,253.44,1.5,0.83,78,0,Premium,Paid,Belgium,Computer,Credit Card,Friday,No,Yes,Yes,None
900.71,February,508,0,None,0,0,5.3,0,75,0,Standard,Paid,Japan,Android,EFT,Saturday,No,Yes,Yes,None
509.13,May,424,26,None,32,141.77,2.8,0.82,95,0,Express,Paid,South Africa,Computer,PayPal,Saturday,No,Yes,Yes,None
550.71,October,420,43,Daily,52,387.43,5.1,0.82,56,0,Express,Paid,Ireland,Computer,Credit Card,Sunday,No,Yes,Yes,None
773.53,May,501,31,None,34,337.48,4.7,0.63,29,0,Premium,Paid,Belgium,iOS,Credit Card,Thursday,Yes,Yes,No,Instagram
671.52,August,500,42,Daily,54,221.03,7.6,0.86,39,0,Standard,Paid,South Africa,Android,Credit Card,Saturday,No,Yes,No,None
481.48,September,461,32,None,36,219.97,6.1,0.84,49,0,Standard,Paid,South Africa,Computer,Credit Card,Thursday,No,No,No,None
756.64,October,508,0,None,0,0,5.5,0,50,0,Express,Paid,South Africa,Computer,EFT,Friday,No,Yes,No,None
548.03,January,524,20,None,7,283.46,0.8,0.81,57,0,Express,Paid,South Africa,Computer,EFT,Sunday,Yes,No,Yes,Instagram
600.6,November,383,45,Weekly,49,239.05,3.2,0.66,89,0,Express,Paid,Belgium,Computer,Credit Card,Monday,Yes,No,Yes,Twitter
786.38,August,518,32,None,30,354.21,1.5,0.72,34,0,Express,Paid,South Africa,Computer,EFT,Friday,No,Yes,Yes,None
555.98,January,416,44,Monthly,45,363.87,5.1,0.77,50,0,Premium,Paid,South Africa,Computer,PayPal,Sunday,Yes,Yes,Yes,Facebook
671.08,June,507,0,None,0,0,0.5,0,35,0,Express,Paid,South Africa,iOS,Credit Card,Sunday,No,Yes,Yes,None
879.64,August,515,29,None,35,251.49,7.4,0.58,47,0,Express,Paid,Netherlands,Computer,Account Credit,Friday,No,Yes,No,None
1023.66,October,339,28,Monthly,37,144.47,4.2,0.63,43,0,Standard,Paid,England,Computer,Credit Card,Wednesday,No,Yes,Yes,None
508.38,February,449,37,None,23,238.79,1,0.88,44,0,Express,Paid,Kenya,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
586.5,April,406,33,None,35,165.03,6.6,0.59,30,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,No,Yes,Yes,None
946.73,May,534,0,None,0,0,1.3,0,31,0,Express,Paid,United States,Android,Account Credit,Saturday,No,Yes,Yes,None
492.27,May,411,55,None,37,302.92,0.5,0.9,44,0,Express,Paid,Netherlands,iOS,EFT,Sunday,No,No,Yes,None
805.95,March,515,48,Monthly,51,200.11,4.7,0.78,43,0,Premium,Paid,Italy,Android,Credit Card,Saturday,No,Yes,Yes,None
972.55,May,502,34,None,35,207.43,7.1,0.83,34,0,Standard,Paid,Italy,Computer,Credit Card,Monday,Yes,Yes,No,Twitter
562.47,May,523,24,None,20,148.84,2,0.84,74,0,Express,Paid,South Africa,Computer,EFT,Friday,Yes,No,No,Instagram
736.03,August,517,9,None,11,158.17,4.9,0.55,53,0,Standard,Paid,South Africa,iOS,Credit Card,Saturday,No,Yes,No,None
904.79,April,529,17,None,8,149.44,6,0.66,45,0,Standard,Paid,Netherlands,Computer,Credit Card,Tuesday,Yes,Yes,No,Twitter
604.91,February,504,0,None,0,0,6.9,0,45,0,Express,Paid,Brazil,iOS,Credit Card,Friday,No,No,Yes,None
481.47,May,393,30,Weekly,31,178.75,3.9,0.77,39,14,Express,Paid,Japan,Computer,Credit Card,Thursday,Yes,No,No,Facebook
750.71,March,437,57,None,54,277.62,3.5,0.52,48,0,Express,Paid,Egypt,Computer,Credit Card,Sunday,Yes,No,Yes,Twitter
533.47,July,372,3,None,7,410.33,3.9,0.96,33,0,Express,Paid,Kenya,Computer,Credit Card,Saturday,Yes,No,Yes,Facebook
576.97,July,385,8,Daily,13,200.88,7.4,0.59,21,0,Express,Paid,South Africa,Android,Credit Card,Thursday,Yes,No,Yes,Instagram
566.39,November,433,36,None,24,214.47,5,0.94,34,0,Express,Paid,India,Computer,Credit Card,Tuesday,No,No,Yes,None
614.33,January,460,28,None,27,456.05,7.1,0.51,51,0,Standard,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,No,Yes,Instagram
673.41,February,391,12,None,11,214.25,7.5,0.81,38,0,Express,Paid,India,iOS,Credit Card,Tuesday,No,Yes,No,None
655.38,December,548,26,None,29,411.78,3.5,0.62,60,0,Express,Paid,Japan,Computer,Credit Card,Sunday,Yes,No,Yes,Instagram
608.33,May,401,3,None,11,245.66,7,0.69,50,0,Express,Paid,Japan,Computer,Credit Card,Friday,No,Yes,Yes,None
1101.26,July,589,21,Weekly,39,167.83,1.6,0.53,41,0,Express,Paid,England,Android,Credit Card,Tuesday,No,No,Yes,None
522.55,September,386,42,Weekly,38,177.88,3.1,0.58,70,5,Premium,Paid,South Africa,Computer,EFT,Friday,No,No,No,None
415.64,November,439,36,None,30,174.75,5.9,0.7,23,16,Standard,Paid,Italy,Computer,Credit Card,Thursday,Yes,No,Yes,Twitter
541.39,August,428,26,None,29,158.73,1.7,0.95,54,0,Standard,Paid,South Africa,Computer,Credit Card,Monday,No,Yes,No,None
537.01,December,407,25,Weekly,32,157.45,1.4,0.77,25,42,Standard,Paid,South Africa,Android,Credit Card,Sunday,No,Yes,No,None
725.69,May,507,0,None,0,0,6.7,0,22,0,Express,Paid,United States,Computer,PayPal,Tuesday,No,No,Yes,None
693.02,May,516,0,None,0,0,6.8,0,35,0,Standard,Paid,Egypt,Computer,Credit Card,Saturday,No,No,Yes,None
478.11,November,511,15,None,8,249.39,1.9,0.81,94,0,Premium,Paid,South Africa,iOS,Credit Card,Tuesday,Yes,No,No,Instagram
617.99,November,462,41,Weekly,48,552.35,3.4,0.77,40,0,Express,Paid,Brazil,Computer,Credit Card,Sunday,Yes,Yes,Yes,Twitter
524.53,July,469,38,Daily,28,224.28,6.3,0.79,37,0,Premium,Paid,South Africa,Computer,EFT,Friday,Yes,No,Yes,Instagram
500.58,May,498,32,Weekly,25,204.69,2.5,0.95,65,0,Express,Paid,Belgium,Computer,Credit Card,Saturday,No,Yes,No,None
472.33,August,396,41,Monthly,46,142.89,5.3,0.95,71,0,Express,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,Yes,No,Instagram
697.54,November,377,35,Monthly,25,207.06,4.3,0.75,38,0,Premium,Paid,China,Computer,Credit Card,Sunday,Yes,Yes,No,Facebook
511.22,May,483,31,None,30,411.05,7.7,0.6,26,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,No,Instagram
733.73,December,352,38,None,26,192.14,0.9,0.69,51,0,Standard,Paid,Egypt,Computer,Credit Card,Sunday,No,No,Yes,None
584.21,September,509,42,Weekly,45,298.18,2.4,0.65,29,0,Express,Paid,Egypt,Computer,EFT,Sunday,Yes,No,No,Instagram
650.79,November,506,29,Monthly,21,165.88,3.8,0.89,36,0,Premium,Paid,England,Android,Credit Card,Sunday,Yes,No,Yes,Instagram
623.37,July,349,20,None,10,229.8,3.3,0.69,30,0,Express,Paid,Ireland,Android,Credit Card,Friday,No,No,Yes,None
1186.53,July,583,29,Weekly,23,180.9,3.7,0.54,38,0,Premium,Paid,China,Computer,Credit Card,Tuesday,Yes,No,Yes,Instagram
708.79,July,433,51,None,45,241.39,6.1,0.59,36,0,Standard,Paid,England,Android,EFT,Friday,Yes,Yes,No,Twitter
587.38,August,442,52,Daily,50,205.24,8,0.59,56,0,Premium,Paid,Netherlands,Computer,PayPal,Thursday,Yes,Yes,No,Twitter
586.88,October,377,28,None,35,259.05,1.2,0.66,52,0,Standard,Paid,South Africa,Computer,Credit Card,Saturday,Yes,No,No,Twitter
510.4,April,437,31,None,29,296.55,1.9,0.83,60,0,Express,Paid,Netherlands,Computer,Account Credit,Monday,Yes,No,Yes,Twitter
591.37,December,401,12,None,10,416.5,4,0.85,62,0,Premium,Paid,South Africa,Computer,EFT,Friday,No,Yes,No,None
733.37,March,372,44,Daily,47,195.54,4.7,0.77,90,0,Premium,Paid,India,Computer,EFT,Wednesday,Yes,Yes,Yes,Instagram
519.7,June,401,26,Monthly,36,223.07,4.2,0.73,53,32,Standard,Paid,South Africa,Computer,EFT,Wednesday,No,Yes,No,None
598.02,March,410,15,None,17,265.3,5.6,0.53,56,0,Standard,Paid,England,Computer,Account Credit,Saturday,No,Yes,No,None
891.39,December,502,23,None,35,144.73,4.2,0.9,45,0,Premium,Paid,South Africa,iOS,EFT,Saturday,No,Yes,No,None
626.83,March,462,25,Monthly,31,496.36,4,0.58,80,0,Standard,Paid,Kenya,Computer,EFT,Friday,No,Yes,Yes,None
549.91,August,434,46,None,49,153.76,1.5,0.64,31,0,Express,Paid,South Africa,Computer,Credit Card,Monday,No,No,Yes,None
708.15,November,514,11,None,14,321.6,4.4,0.57,43,0,Premium,Paid,South Africa,Computer,EFT,Sunday,No,Yes,Yes,None
896.76,April,490,55,Daily,54,358.96,7.8,0.61,45,0,Premium,Paid,Kenya,Computer,Credit Card,Saturday,Yes,Yes,No,Facebook
552.51,August,415,0,None,0,0,2.9,0,40,0,Premium,Paid,United States,Computer,Credit Card,Thursday,No,No,Yes,None
733.57,January,333,66,Daily,44,183.68,6.7,0.93,28,0,Premium,Paid,Kenya,Computer,Credit Card,Sunday,No,No,No,None
467.43,June,471,75,None,51,209.93,3.5,0.71,31,0,Express,Paid,South Africa,Computer,Credit Card,Wednesday,No,No,Yes,None
573.67,August,452,22,Weekly,32,197.39,3.9,0.97,70,0,Premium,Paid,South Africa,Computer,EFT,Sunday,Yes,Yes,No,Instagram
609.85,September,537,61,Weekly,49,233.15,2.2,0.94,55,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,No,Twitter
498.4,September,499,2,None,12,201.26,0.9,0.83,43,0,Standard,Paid,Kenya,Android,Credit Card,Thursday,Yes,No,Yes,Twitter
536.25,March,501,33,None,23,268.77,7.1,0.55,47,0,Express,Paid,Egypt,Computer,Credit Card,Wednesday,No,Yes,No,None
473.05,October,389,22,None,30,288.35,1.5,0.78,62,0,Express,Paid,United States,Computer,Credit Card,Saturday,No,No,Yes,None
690.96,October,546,16,None,10,303.13,0.5,0.9,58,0,Premium,Paid,South Africa,Computer,Credit Card,Saturday,No,No,Yes,None
595.44,March,444,55,None,45,187.86,7.1,0.8,104,11,Standard,Paid,South Africa,Android,Credit Card,Wednesday,No,Yes,No,None
635.08,October,421,52,None,30,138.04,4.9,0.88,66,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,Yes,No,No,Facebook
473.4,May,443,22,None,31,240.84,0.4,0.8,57,0,Express,Free,South Africa,Computer,EFT,Sunday,Yes,No,No,Twitter
732.79,October,545,10,None,12,202.76,2,0.76,33,0,Standard,Free,India,Computer,Credit Card,Tuesday,No,No,No,None
1157.88,July,328,0,None,0,0,4.4,0,38,26,Standard,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,No,None
577.02,January,512,0,None,0,0,7.4,0,67,0,Standard,Paid,South Africa,Computer,Credit Card,Thursday,No,Yes,No,None
838.33,August,516,37,Daily,28,318.92,5.7,0.81,50,0,Express,Paid,Ireland,Computer,Credit Card,Saturday,Yes,Yes,No,Twitter
548.17,September,428,25,None,28,254.87,6.9,0.87,54,0,Premium,Paid,England,Computer,Credit Card,Sunday,No,Yes,Yes,None
1109.01,August,569,0,None,0,0,3.9,0,33,0,Express,Paid,United States,Computer,Credit Card,Wednesday,No,No,Yes,None
447.64,February,423,31,None,29,160.32,3.9,0.92,34,0,Standard,Paid,South Africa,Computer,Credit Card,Saturday,No,No,Yes,None
716.12,September,416,38,None,33,343.35,7.8,0.66,24,0,Express,Paid,Ireland,Computer,Credit Card,Wednesday,No,Yes,No,None
653.95,February,436,33,Monthly,31,220.61,4.9,0.61,38,0,Standard,Paid,Netherlands,Computer,Credit Card,Saturday,No,Yes,Yes,None
667.16,September,440,29,None,35,220.03,7.4,0.88,76,0,Premium,Paid,Belgium,Computer,Credit Card,Tuesday,No,Yes,Yes,None
578.41,December,463,34,Monthly,23,253.89,5,0.89,56,0,Standard,Free,Kenya,Computer,EFT,Thursday,No,Yes,No,None
611.6,April,509,44,Daily,46,343.96,6.5,0.9,55,0,Express,Paid,Japan,Computer,Credit Card,Saturday,Yes,Yes,No,Instagram
571.68,August,501,33,Monthly,33,157.53,5.4,0.89,59,0,Express,Paid,Belgium,iOS,Credit Card,Wednesday,No,Yes,Yes,None
491.5,May,416,43,None,40,168.13,0.2,0.8,64,0,Express,Paid,Egypt,Computer,Credit Card,Tuesday,Yes,No,No,Facebook
1120.31,April,331,20,None,10,231.47,8,0.6,80,0,Standard,Paid,South Africa,Android,Credit Card,Saturday,No,Yes,No,None
557.71,August,459,19,Weekly,10,256.8,3.1,0.57,81,0,Standard,Paid,Belgium,iOS,Credit Card,Friday,No,No,No,None
533.7,August,455,35,None,32,234.52,5.1,0.5,61,0,Standard,Paid,South Africa,Computer,EFT,Saturday,No,Yes,Yes,None
508.2,February,368,33,None,31,176.22,3.9,0.59,49,0,Premium,Paid,Japan,Android,Credit Card,Saturday,No,No,No,None
559.23,September,461,68,None,44,337.35,3.7,0.66,12,0,Premium,Paid,South Africa,Computer,Credit Card,Saturday,No,No,Yes,None
684.8,June,429,66,Daily,58,150.29,5.2,0.6,47,0,Standard,Paid,South Africa,Android,Credit Card,Saturday,Yes,Yes,Yes,Twitter
648.99,May,463,31,None,26,218.24,4,0.58,65,0,Express,Paid,Germany,iOS,Credit Card,Tuesday,No,Yes,Yes,None
550.62,January,410,36,Monthly,25,173.98,4.5,0.89,47,9,Premium,Paid,South Africa,iOS,Account Credit,Sunday,Yes,Yes,No,Facebook
546.49,December,393,20,Weekly,9,386.84,3.5,0.87,38,0,Premium,Paid,South Africa,iOS,PayPal,Sunday,No,No,Yes,None
553.31,July,410,14,Monthly,15,292.83,5.7,0.59,45,9,Standard,Paid,Germany,Computer,Credit Card,Monday,No,No,Yes,None
927.62,February,572,54,None,42,461.57,3.2,0.75,26,0,Express,Paid,Egypt,Computer,Credit Card,Monday,No,No,No,None
508.55,November,428,33,None,30,202.42,5.3,0.6,18,0,Standard,Free,South Africa,iOS,Account Credit,Sunday,No,No,Yes,None
548.76,September,401,54,Daily,53,331.9,4.1,0.91,58,0,Express,Paid,South Africa,Android,Credit Card,Tuesday,Yes,No,No,Facebook
571.49,May,423,31,None,29,211.88,7.9,0.78,32,0,Express,Paid,South Africa,Android,Account Credit,Saturday,Yes,Yes,No,Facebook
851.39,August,554,0,None,0,0,3.8,0,51,0,Express,Paid,South Africa,Android,Account Credit,Sunday,No,No,Yes,None
457.44,March,465,26,None,24,265.01,3.8,0.7,94,0,Standard,Paid,South Africa,Computer,EFT,Saturday,No,No,No,None
596.2,December,519,8,None,9,135.99,7.2,0.74,66,14,Standard,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,No,None
594.71,February,482,62,Daily,57,340.81,6.2,0.68,52,0,Standard,Free,South Africa,Computer,Credit Card,Friday,Yes,Yes,No,Instagram
650.98,April,363,30,None,34,345.78,0.9,0.71,80,0,Express,Paid,Belgium,Computer,Credit Card,Saturday,Yes,No,Yes,Instagram
543.74,May,480,77,Daily,51,301.25,5.1,1,33,0,Premium,Paid,South Africa,Computer,EFT,Wednesday,No,Yes,Yes,None
492.46,January,467,39,Weekly,21,348.94,3.5,0.64,46,0,Standard,Free,Netherlands,Computer,Credit Card,Friday,Yes,No,Yes,Twitter
450,June,446,32,None,27,151.02,3.4,0.95,43,0,Express,Free,Italy,iOS,Credit Card,Saturday,No,Yes,No,None
645.8,October,384,28,None,32,202.74,7.4,0.83,24,0,Express,Paid,Belgium,Computer,Credit Card,Saturday,No,No,Yes,None
630.07,September,406,24,None,29,242.15,7.8,0.7,54,0,Express,Paid,Ireland,Computer,EFT,Saturday,Yes,No,Yes,Instagram
871.77,November,524,4,Daily,9,338.85,5.1,0.63,54,0,Express,Paid,India,Computer,Credit Card,Friday,No,Yes,Yes,None
631.86,November,516,46,None,52,266.83,4.6,0.73,44,0,Standard,Paid,Belgium,Computer,EFT,Friday,No,Yes,No,None
902.54,March,558,33,Weekly,33,280.2,2.9,0.61,45,0,Premium,Free,Egypt,Computer,Credit Card,Friday,Yes,No,Yes,Facebook
471.96,June,430,12,None,11,143.36,7.2,0.97,38,0,Standard,Free,Netherlands,Android,Credit Card,Saturday,Yes,No,Yes,Instagram
713.55,October,511,32,None,33,237.68,3.9,0.73,34,0,Premium,Paid,China,Computer,Credit Card,Tuesday,Yes,No,Yes,Facebook
556.07,October,423,35,Daily,20,194.23,7,0.59,65,0,Standard,Free,South Africa,iOS,Account Credit,Saturday,Yes,No,Yes,Twitter
872.04,May,390,11,None,13,260.1,7.6,0.53,34,45,Standard,Paid,United States,iOS,Account Credit,Sunday,No,Yes,Yes,None
621.22,January,450,39,Monthly,34,267.2,3.7,0.52,40,0,Premium,Paid,South Africa,Computer,EFT,Tuesday,No,No,Yes,None
461.48,January,403,30,None,25,351.93,2.7,0.63,85,0,Premium,Paid,Brazil,Computer,Credit Card,Tuesday,Yes,No,Yes,Twitter
532.96,February,452,50,None,47,364.43,6.6,0.62,37,0,Express,Paid,Kenya,Computer,EFT,Monday,No,No,Yes,None
711.03,July,535,38,None,32,295.69,0.6,0.6,39,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
609.2,July,393,60,None,62,291.81,4.5,0.65,48,0,Express,Paid,Germany,Computer,Credit Card,Tuesday,No,Yes,No,None
561.02,March,483,21,None,22,251.61,5,0.6,58,0,Express,Paid,South Africa,Computer,EFT,Friday,No,Yes,No,None
